                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     65,                0.62304,                0.33691,                0.98354,                0.99786,                0.99512,                  0.995,                0.91686,                 0.4449,                0.19287,                0.85265,              0.0051262,              0.0051262,              0.0051262
                     66,                0.62289,                 0.3335,                 0.9826,                0.99786,                0.99512,                  0.995,                0.91762,                0.44449,                0.19217,                0.85229,                0.00505,                0.00505,                0.00505
                     67,                0.62198,                0.33067,                0.97602,                0.99789,                0.99512,                0.99498,                0.91726,                0.44392,                0.19205,                0.85135,              0.0049738,              0.0049738,              0.0049738
                     68,                0.61883,                0.33458,                0.97919,                0.99793,                0.99512,                0.99498,                0.91679,                 0.4434,                0.19172,                0.85077,              0.0048977,              0.0048977,              0.0048977
                     69,                0.61436,                0.32981,                0.97398,                0.99793,                0.99512,                0.99498,                0.91739,                0.44229,                0.19156,                0.84986,              0.0048215,              0.0048215,              0.0048215
                     70,                0.61656,                0.33302,                0.97623,                0.99791,                0.99512,                  0.995,                0.91777,                0.44235,                0.19152,                0.84962,              0.0047454,              0.0047454,              0.0047454
                     71,                 0.6104,                0.32745,                0.97474,                0.99789,                0.99512,                  0.995,                0.91886,                0.44204,                0.19102,                0.84974,              0.0046692,              0.0046692,              0.0046692
                     72,                0.61266,                0.32927,                0.96948,                0.99788,                0.99512,                  0.995,                 0.9186,                0.44104,                0.19063,                0.84909,              0.0045931,              0.0045931,              0.0045931
                     73,                0.60372,                0.32293,                0.96603,                0.99788,                0.99512,                  0.995,                0.92006,                0.44062,                0.19072,                0.84865,              0.0045169,              0.0045169,              0.0045169
                     74,                0.60307,                 0.3236,                0.96991,                0.99787,                0.99512,                  0.995,                0.92009,                0.44028,                0.19035,                0.84857,              0.0044408,              0.0044408,              0.0044408
                     75,                0.59997,                 0.3209,                0.96426,                0.99786,                0.99512,                  0.995,                0.92044,                0.43974,                0.18883,                0.84805,              0.0043646,              0.0043646,              0.0043646
                     76,                0.59903,                0.31985,                 0.9686,                0.99783,                0.99512,                  0.995,                0.91937,                0.43986,                0.18853,                0.84795,              0.0042885,              0.0042885,              0.0042885
                     77,                0.59135,                0.31839,                0.96372,                0.99784,                0.99512,                0.99498,                0.91918,                0.44007,                0.18807,                 0.8479,              0.0042123,              0.0042123,              0.0042123
                     78,                0.59223,                0.31719,                0.96431,                0.99785,                0.99512,                0.99498,                0.91935,                0.43967,                  0.187,                0.84778,              0.0041362,              0.0041362,              0.0041362
                     79,                0.59041,                0.31502,                 0.9593,                0.99784,                0.99512,                0.99498,                 0.9189,                0.43947,                0.18699,                0.84753,                0.00406,                0.00406,                0.00406
                     80,                0.58606,                 0.3124,                0.96156,                0.99787,                0.99512,                0.99498,                0.91989,                0.43894,                0.18676,                0.84729,              0.0039838,              0.0039838,              0.0039838
                     81,                0.58972,                0.31375,                0.96171,                0.99786,                0.99512,                0.99498,                0.92003,                0.43842,                0.18633,                0.84714,              0.0039077,              0.0039077,              0.0039077
                     82,                0.58142,                0.31002,                0.96048,                0.99786,                0.99512,                0.99498,                0.92035,                0.43795,                0.18603,                0.84704,              0.0038315,              0.0038315,              0.0038315
                     83,                0.57802,                0.30797,                0.95973,                0.99786,                0.99512,                0.99498,                0.92025,                0.43761,                0.18599,                0.84691,              0.0037554,              0.0037554,              0.0037554
                     84,                0.57085,                0.30404,                 0.9571,                0.99786,                0.99512,                  0.995,                0.92075,                 0.4372,                 0.1856,                0.84668,              0.0036792,              0.0036792,              0.0036792
                     85,                 0.5754,                0.30705,                0.96368,                0.99785,                0.99512,                0.99498,                0.91997,                0.43663,                0.18569,                0.84647,              0.0036031,              0.0036031,              0.0036031
                     86,                0.57496,                0.30697,                0.96877,                0.99785,                0.99512,                  0.995,                0.92069,                0.43622,                0.18581,                0.84648,              0.0035269,              0.0035269,              0.0035269
                     87,                0.56463,                  0.303,                0.96215,                0.99785,                0.99512,                0.99498,                0.92045,                 0.4358,                0.18519,                0.84648,              0.0034508,              0.0034508,              0.0034508
                     88,                0.56382,                0.29854,                 0.9579,                0.99784,                0.99512,                0.99498,                0.92026,                0.43552,                0.18493,                0.84625,              0.0033746,              0.0033746,              0.0033746
                     89,                0.56094,                0.29661,                0.95278,                0.99783,                0.99512,                  0.995,                0.92021,                0.43528,                0.18442,                 0.8461,              0.0032985,              0.0032985,              0.0032985
                     90,                0.55966,                0.29926,                0.94753,                0.99783,                0.99512,                0.99498,                0.92086,                0.43495,                0.18445,                0.84592,              0.0032223,              0.0032223,              0.0032223
                     91,                0.56029,                0.29569,                0.95118,                0.99783,                0.99512,                0.99498,                0.92086,                0.43477,                0.18385,                 0.8458,              0.0031462,              0.0031462,              0.0031462
                     92,                0.55474,                0.29558,                0.95323,                0.99783,                0.99512,                  0.995,                 0.9208,                 0.4345,                0.18368,                0.84569,                0.00307,                0.00307,                0.00307
                     93,                0.54862,                0.29135,                0.94713,                0.99783,                0.99512,                  0.995,                0.92021,                0.43449,                0.18286,                0.84569,              0.0029938,              0.0029938,              0.0029938
                     94,                0.54809,                 0.2928,                0.94807,                0.99782,                0.99512,                  0.995,                0.92094,                0.43399,                0.18255,                0.84559,              0.0029177,              0.0029177,              0.0029177
                     95,                0.54198,                0.28917,                 0.9485,                0.99782,                0.99512,                  0.995,                0.92049,                0.43377,                0.18235,                0.84549,              0.0028415,              0.0028415,              0.0028415
                     96,                 0.5328,                0.28187,                 0.9429,                 0.9978,                0.99512,                  0.995,                0.92109,                 0.4337,                0.18186,                0.84546,              0.0027654,              0.0027654,              0.0027654
                     97,                0.53686,                0.28317,                0.94569,                 0.9978,                0.99512,                  0.995,                0.92112,                0.43352,                0.18236,                0.84536,              0.0026892,              0.0026892,              0.0026892
                     98,                0.53486,                0.28299,                0.94927,                 0.9978,                0.99512,                  0.995,                0.92136,                0.43311,                0.18207,                0.84542,              0.0026131,              0.0026131,              0.0026131
                     99,                0.53102,                0.27849,                0.94223,                 0.9978,                0.99512,                  0.995,                0.92141,                0.43318,                  0.182,                0.84554,              0.0025369,              0.0025369,              0.0025369
                    100,                0.52551,                 0.2774,                0.93656,                 0.9978,                0.99512,                  0.995,                0.92248,                0.43289,                0.18172,                0.84546,              0.0024608,              0.0024608,              0.0024608
                    101,                0.52378,                0.27399,                0.93912,                 0.9978,                0.99512,                  0.995,                0.92253,                0.43252,                0.18134,                0.84533,              0.0023846,              0.0023846,              0.0023846
                    102,                0.51993,                0.27483,                0.93704,                0.99781,                0.99512,                  0.995,                 0.9226,                0.43248,                0.18135,                0.84529,              0.0023085,              0.0023085,              0.0023085
                    103,                0.52127,                 0.2725,                0.94003,                 0.9978,                0.99512,                  0.995,                0.92289,                 0.4321,                0.18058,                0.84514,              0.0022323,              0.0022323,              0.0022323
                    104,                0.51817,                0.27498,                0.93931,                 0.9978,                0.99512,                  0.995,                0.92259,                0.43177,                0.18032,                0.84502,              0.0021562,              0.0021562,              0.0021562
                    105,                0.51176,                0.27191,                0.93316,                0.99779,                0.99512,                0.99498,                0.92335,                0.43135,                0.17992,                0.84484,                0.00208,                0.00208,                0.00208
                    106,                0.50842,                0.26628,                0.93177,                 0.9978,                0.99512,                0.99498,                0.92332,                0.43112,                0.17949,                0.84485,              0.0020038,              0.0020038,              0.0020038
                    107,                0.50071,                0.26362,                0.92943,                 0.9978,                0.99512,                0.99498,                0.92336,                0.43092,                0.17929,                0.84496,              0.0019277,              0.0019277,              0.0019277
                    108,                0.49837,                0.26201,                0.92677,                 0.9978,                0.99512,                0.99498,                0.92303,                0.43077,                0.17917,                0.84481,              0.0018515,              0.0018515,              0.0018515
                    109,                0.49517,                0.25923,                0.92756,                0.99777,                0.99512,                0.99498,                0.92348,                0.43022,                0.17895,                0.84463,              0.0017754,              0.0017754,              0.0017754
                    110,                0.49594,                0.26141,                0.92783,                0.99778,                0.99512,                0.99498,                0.92356,                0.42982,                0.17882,                0.84455,              0.0016992,              0.0016992,              0.0016992
                    111,                0.48946,                0.25749,                0.92532,                0.99778,                0.99512,                0.99498,                0.92374,                0.42935,                0.17855,                0.84451,              0.0016231,              0.0016231,              0.0016231
                    112,                0.48799,                0.25789,                0.92856,                0.99779,                0.99512,                0.99498,                0.92406,                0.42897,                 0.1781,                0.84454,              0.0015469,              0.0015469,              0.0015469
                    113,                0.48373,                0.25304,                0.92607,                0.99778,                0.99512,                0.99498,                0.92376,                0.42876,                0.17828,                0.84454,              0.0014708,              0.0014708,              0.0014708
                    114,                 0.4826,                0.25366,                0.92727,                0.99779,                0.99512,                0.99498,                0.92395,                0.42855,                0.17824,                 0.8446,              0.0013946,              0.0013946,              0.0013946
                    115,                0.47531,                0.25012,                 0.9217,                 0.9978,                0.99512,                0.99498,                0.92406,                 0.4283,                0.17825,                 0.8445,              0.0013185,              0.0013185,              0.0013185
                    116,                0.46916,                 0.2475,                0.91865,                 0.9978,                0.99512,                0.99498,                0.92434,                0.42823,                0.17832,                0.84457,              0.0012423,              0.0012423,              0.0012423
                    117,                 0.4668,                0.24703,                0.91842,                 0.9978,                0.99512,                0.99498,                0.92491,                0.42819,                0.17836,                0.84468,              0.0011662,              0.0011662,              0.0011662
                    118,                0.45756,                0.24177,                0.91392,                0.99779,                0.99512,                0.99498,                0.92494,                0.42819,                0.17841,                0.84485,                0.00109,                0.00109,                0.00109
                    119,                0.45819,                0.24052,                0.91432,                0.99779,                0.99512,                0.99498,                0.92465,                0.42804,                0.17799,                0.84489,              0.0010138,              0.0010138,              0.0010138
                    120,                0.38841,                0.19042,                0.85831,                0.99778,                0.99512,                0.99498,                0.92438,                0.42792,                0.17759,                0.84489,             0.00093769,             0.00093769,             0.00093769
                    121,                 0.3771,                0.18492,                0.85533,                0.99779,                0.99512,                0.99498,                0.92516,                0.42775,                0.17678,                0.84479,             0.00086154,             0.00086154,             0.00086154
                    122,                0.36811,                0.17878,                0.85204,                0.99781,                0.99512,                0.99498,                0.92554,                0.42739,                0.17644,                0.84477,             0.00078538,             0.00078538,             0.00078538
                    123,                0.36015,                0.17781,                0.85044,                0.99781,                0.99512,                0.99497,                0.92516,                0.42697,                 0.1761,                 0.8447,             0.00070923,             0.00070923,             0.00070923
                    124,                0.35817,                0.17423,                0.84874,                0.99781,                0.99512,                0.99498,                0.92486,                0.42685,                0.17629,                 0.8446,             0.00063308,             0.00063308,             0.00063308
                    125,                0.34891,                 0.1686,                0.84397,                0.99782,                0.99512,                0.99497,                 0.9259,                 0.4266,                0.17626,                0.84459,             0.00055692,             0.00055692,             0.00055692
                    126,                0.34326,                0.16717,                0.84213,                0.99783,                0.99512,                0.99497,                0.92583,                 0.4264,                0.17593,                0.84469,             0.00048077,             0.00048077,             0.00048077
                    127,                0.33803,                0.16494,                0.84292,                0.99783,                0.99512,                0.99497,                0.92566,                0.42621,                0.17589,                0.84456,             0.00040462,             0.00040462,             0.00040462
                    128,                0.33221,                0.16036,                 0.8382,                0.99783,                0.99512,                0.99497,                0.92543,                0.42582,                0.17559,                0.84455,             0.00032846,             0.00032846,             0.00032846
                    129,                0.32802,                0.15908,                0.83879,                0.99784,                0.99512,                0.99497,                0.92612,                0.42569,                0.17555,                0.84462,             0.00025231,             0.00025231,             0.00025231
